BaseCase,RA,RASDG,Year,indicator,Country/Region
100.0,100.0,100.0,2060,Electricity_Access,Afghanistan
100.0,100.0,100.0,2020,Electricity_Access,Albania
100.0,100.0,100.0,2021,Electricity_Access,Albania
100.0,100.0,100.0,2022,Electricity_Access,Albania
100.0,100.0,100.0,2023,Electricity_Access,Albania
100.0,100.0,100.0,2024,Electricity_Access,Albania
100.0,100.0,100.0,2025,Electricity_Access,Albania
100.0,100.0,100.0,2026,Electricity_Access,Albania
100.0,100.0,100.0,2027,Electricity_Access,Albania
100.0,100.0,100.0,2028,Electricity_Access,Albania
100.0,100.0,100.0,2029,Electricity_Access,Albania
100.0,100.0,100.0,2030,Electricity_Access,Albania
100.0,100.0,100.0,2031,Electricity_Access,Albania
100.0,100.0,100.0,2032,Electricity_Access,Albania
100.0,100.0,100.0,2033,Electricity_Access,Albania
100.0,100.0,100.0,2034,Electricity_Access,Albania
100.0,100.0,100.0,2035,Electricity_Access,Albania
100.0,100.0,100.0,2036,Electricity_Access,Albania
100.0,100.0,100.0,2037,Electricity_Access,Albania
100.0,100.0,100.0,2038,Electricity_Access,Albania
100.0,100.0,100.0,2039,Electricity_Access,Albania
100.0,100.0,100.0,2040,Electricity_Access,Albania
100.0,100.0,100.0,2041,Electricity_Access,Albania
100.0,100.0,100.0,2042,Electricity_Access,Albania
100.0,100.0,100.0,2043,Electricity_Access,Albania
100.0,100.0,100.0,2044,Electricity_Access,Albania
100.0,100.0,100.0,2045,Electricity_Access,Albania
100.0,100.0,100.0,2046,Electricity_Access,Albania
100.0,100.0,100.0,2047,Electricity_Access,Albania
100.0,100.0,100.0,2048,Electricity_Access,Albania
100.0,100.0,100.0,2049,Electricity_Access,Albania
100.0,100.0,100.0,2050,Electricity_Access,Albania
100.0,100.0,100.0,2051,Electricity_Access,Albania
100.0,100.0,100.0,2052,Electricity_Access,Albania
100.0,100.0,100.0,2053,Electricity_Access,Albania
100.0,100.0,100.0,2054,Electricity_Access,Albania
100.0,100.0,100.0,2055,Electricity_Access,Albania
100.0,100.0,100.0,2056,Electricity_Access,Albania
100.0,100.0,100.0,2057,Electricity_Access,Albania
100.0,100.0,100.0,2058,Electricity_Access,Albania
100.0,100.0,100.0,2059,Electricity_Access,Albania
100.0,100.0,100.0,2060,Electricity_Access,Albania
99.72,99.72,99.72,2020,Electricity_Access,Algeria
99.85,99.85,99.85,2021,Electricity_Access,Algeria
100.0,100.0,100.0,2022,Electricity_Access,Algeria
100.0,100.0,100.0,2023,Electricity_Access,Algeria
100.0,100.0,100.0,2024,Electricity_Access,Algeria
100.0,100.0,100.0,2025,Electricity_Access,Algeria
100.0,100.0,100.0,2026,Electricity_Access,Algeria
100.0,100.0,100.0,2027,Electricity_Access,Algeria
100.0,100.0,100.0,2028,Electricity_Access,Algeria
100.0,100.0,100.0,2029,Electricity_Access,Algeria
100.0,100.0,100.0,2030,Electricity_Access,Algeria
100.0,100.0,100.0,2031,Electricity_Access,Algeria
100.0,100.0,100.0,2032,Electricity_Access,Algeria
100.0,100.0,100.0,2033,Electricity_Access,Algeria
100.0,100.0,100.0,2034,Electricity_Access,Algeria
100.0,100.0,100.0,2035,Electricity_Access,Algeria
100.0,100.0,100.0,2036,Electricity_Access,Algeria
100.0,100.0,100.0,2037,Electricity_Access,Algeria
100.0,100.0,100.0,2038,Electricity_Access,Algeria
100.0,100.0,100.0,2039,Electricity_Access,Algeria
100.0,100.0,100.0,2040,Electricity_Access,Algeria
100.0,100.0,100.0,2041,Electricity_Access,Algeria
100.0,100.0,100.0,2042,Electricity_Access,Algeria
100.0,100.0,100.0,2043,Electricity_Access,Algeria
100.0,100.0,100.0,2044,Electricity_Access,Algeria
100.0,100.0,100.0,2045,Electricity_Access,Algeria
100.0,100.0,100.0,2046,Electricity_Access,Algeria
100.0,100.0,100.0,2047,Electricity_Access,Algeria
100.0,100.0,100.0,2048,Electricity_Access,Algeria
100.0,100.0,100.0,2049,Electricity_Access,Algeria
100.0,100.0,100.0,2050,Electricity_Access,Algeria
100.0,100.0,100.0,2051,Electricity_Access,Algeria
100.0,100.0,100.0,2052,Electricity_Access,Algeria
100.0,100.0,100.0,2053,Electricity_Access,Algeria
100.0,100.0,100.0,2054,Electricity_Access,Algeria
100.0,100.0,100.0,2055,Electricity_Access,Algeria
100.0,100.0,100.0,2056,Electricity_Access,Algeria
100.0,100.0,100.0,2057,Electricity_Access,Algeria
100.0,100.0,100.0,2058,Electricity_Access,Algeria
100.0,100.0,100.0,2059,Electricity_Access,Algeria
100.0,100.0,100.0,2060,Electricity_Access,Algeria
51.73,51.73,51.73,2020,Electricity_Access,Angola
52.4,52.4,52.4,2021,Electricity_Access,Angola
52.97,52.97,52.97,2022,Electricity_Access,Angola
53.64,53.64,53.64,2023,Electricity_Access,Angola
54.26,54.26,54.26,2024,Electricity_Access,Angola
55.22,56.33,56.88,2025,Electricity_Access,Angola
56.16,58.4,59.59,2026,Electricity_Access,Angola
57.25,60.69,62.57,2027,Electricity_Access,Angola
58.38,63.08,65.7,2028,Electricity_Access,Angola
59.51,65.53,68.9,2029,Electricity_Access,Angola
60.68,68.07,72.24,2030,Electricity_Access,Angola
61.87,70.7,75.68,2031,Electricity_Access,Angola
63.06,73.4,79.17,2032,Electricity_Access,Angola
64.25,76.17,82.68,2033,Electricity_Access,Angola
65.42,78.97,85.66,2034,Electricity_Access,Angola
66.58,81.8,87.0,2035,Electricity_Access,Angola
67.69,84.34,88.31,2036,Electricity_Access,Angola
68.78,85.29,89.59,2037,Electricity_Access,Angola
69.84,86.21,90.85,2038,Electricity_Access,Angola
70.85,87.1,92.03,2039,Electricity_Access,Angola
71.84,87.97,92.97,2040,Electricity_Access,Angola
72.81,88.83,93.9,2041,Electricity_Access,Angola
73.77,89.71,94.83,2042,Electricity_Access,Angola
74.71,90.58,95.74,2043,Electricity_Access,Angola
75.63,91.44,96.64,2044,Electricity_Access,Angola
76.52,92.31,97.52,2045,Electricity_Access,Angola
77.39,93.17,98.38,2046,Electricity_Access,Angola
78.24,94.02,99.23,2047,Electricity_Access,Angola
79.07,94.88,100.0,2048,Electricity_Access,Angola
79.89,95.74,100.0,2049,Electricity_Access,Angola
80.7,96.35,100.0,2050,Electricity_Access,Angola
81.5,96.96,100.0,2051,Electricity_Access,Angola
82.29,97.55,100.0,2052,Electricity_Access,Angola
83.08,98.13,100.0,2053,Electricity_Access,Angola
83.88,98.69,100.0,2054,Electricity_Access,Angola
84.67,99.23,100.0,2055,Electricity_Access,Angola
85.45,99.78,100.0,2056,Electricity_Access,Angola
86.22,100.0,100.0,2057,Electricity_Access,Angola
86.99,100.0,100.0,2058,Electricity_Access,Angola
87.73,100.0,100.0,2059,Electricity_Access,Angola
88.46,100.0,100.0,2060,Electricity_Access,Angola
100.0,100.0,100.0,2020,Electricity_Access,Argentina
100.0,100.0,100.0,2021,Electricity_Access,Argentina
100.0,100.0,100.0,2022,Electricity_Access,Argentina
100.0,100.0,100.0,2023,Electricity_Access,Argentina
100.0,100.0,100.0,2024,Electricity_Access,Argentina
100.0,100.0,100.0,2025,Electricity_Access,Argentina
100.0,100.0,100.0,2026,Electricity_Access,Argentina
100.0,100.0,100.0,2027,Electricity_Access,Argentina
100.0,100.0,100.0,2028,Electricity_Access,Argentina
100.0,100.0,100.0,2029,Electricity_Access,Argentina
100.0,100.0,100.0,2030,Electricity_Access,Argentina
100.0,100.0,100.0,2031,Electricity_Access,Argentina
100.0,100.0,100.0,2032,Electricity_Access,Argentina
100.0,100.0,100.0,2033,Electricity_Access,Argentina
100.0,100.0,100.0,2034,Electricity_Access,Argentina
100.0,100.0,100.0,2035,Electricity_Access,Argentina
100.0,100.0,100.0,2036,Electricity_Access,Argentina
100.0,100.0,100.0,2037,Electricity_Access,Argentina
100.0,100.0,100.0,2038,Electricity_Access,Argentina
100.0,100.0,100.0,2039,Electricity_Access,Argentina
100.0,100.0,100.0,2040,Electricity_Access,Argentina
100.0,100.0,100.0,2041,Electricity_Access,Argentina
100.0,100.0,100.0,2042,Electricity_Access,Argentina
100.0,100.0,100.0,2043,Electricity_Access,Argentina
100.0,100.0,100.0,2044,Electricity_Access,Argentina
100.0,100.0,100.0,2045,Electricity_Access,Argentina
100.0,100.0,100.0,2046,Electricity_Access,Argentina
100.0,100.0,100.0,2047,Electricity_Access,Argentina
100.0,100.0,100.0,2048,Electricity_Access,Argentina
100.0,100.0,100.0,2049,Electricity_Access,Argentina
100.0,100.0,100.0,2050,Electricity_Access,Argentina
100.0,100.0,100.0,2051,Electricity_Access,Argentina
100.0,100.0,100.0,2052,Electricity_Access,Argentina
100.0,100.0,100.0,2053,Electricity_Access,Argentina
100.0,100.0,100.0,2054,Electricity_Access,Argentina
100.0,100.0,100.0,2055,Electricity_Access,Argentina
100.0,100.0,100.0,2056,Electricity_Access,Argentina
100.0,100.0,100.0,2057,Electricity_Access,Argentina
100.0,100.0,100.0,2058,Electricity_Access,Argentina
100.0,100.0,100.0,2059,Electricity_Access,Argentina
100.0,100.0,100.0,2060,Electricity_Access,Argentina
100.0,100.0,100.0,2020,Electricity_Access,Armenia
100.0,100.0,100.0,2021,Electricity_Access,Armenia
100.0,100.0,100.0,2022,Electricity_Access,Armenia
100.0,100.0,100.0,2023,Electricity_Access,Armenia
100.0,100.0,100.0,2024,Electricity_Access,Armenia
100.0,100.0,100.0,2025,Electricity_Access,Armenia
100.0,100.0,100.0,2026,Electricity_Access,Armenia
100.0,100.0,100.0,2027,Electricity_Access,Armenia
100.0,100.0,100.0,2028,Electricity_Access,Armenia
100.0,100.0,100.0,2029,Electricity_Access,Armenia
100.0,100.0,100.0,2030,Electricity_Access,Armenia
100.0,100.0,100.0,2031,Electricity_Access,Armenia
100.0,100.0,100.0,2032,Electricity_Access,Armenia
100.0,100.0,100.0,2033,Electricity_Access,Armenia
100.0,100.0,100.0,2034,Electricity_Access,Armenia
100.0,100.0,100.0,2035,Electricity_Access,Armenia
100.0,100.0,100.0,2036,Electricity_Access,Armenia
100.0,100.0,100.0,2037,Electricity_Access,Armenia
100.0,100.0,100.0,2038,Electricity_Access,Armenia
100.0,100.0,100.0,2039,Electricity_Access,Armenia
100.0,100.0,100.0,2040,Electricity_Access,Armenia
100.0,100.0,100.0,2041,Electricity_Access,Armenia
100.0,100.0,100.0,2042,Electricity_Access,Armenia
100.0,100.0,100.0,2043,Electricity_Access,Armenia
100.0,100.0,100.0,2044,Electricity_Access,Armenia
100.0,100.0,100.0,2045,Electricity_Access,Armenia
100.0,100.0,100.0,2046,Electricity_Access,Armenia
100.0,100.0,100.0,2047,Electricity_Access,Armenia
100.0,100.0,100.0,2048,Electricity_Access,Armenia
100.0,100.0,100.0,2049,Electricity_Access,Armenia
100.0,100.0,100.0,2050,Electricity_Access,Armenia
100.0,100.0,100.0,2051,Electricity_Access,Armenia
100.0,100.0,100.0,2052,Electricity_Access,Armenia
100.0,100.0,100.0,2053,Electricity_Access,Armenia
100.0,100.0,100.0,2054,Electricity_Access,Armenia
100.0,100.0,100.0,2055,Electricity_Access,Armenia
100.0,100.0,100.0,2056,Electricity_Access,Armenia
100.0,100.0,100.0,2057,Electricity_Access,Armenia
100.0,100.0,100.0,2058,Electricity_Access,Armenia
100.0,100.0,100.0,2059,Electricity_Access,Armenia
100.0,100.0,100.0,2060,Electricity_Access,Armenia
100.0,100.0,100.0,2020,Electricity_Access,Australia
100.0,100.0,100.0,2021,Electricity_Access,Australia
100.0,100.0,100.0,2022,Electricity_Access,Australia
100.0,100.0,100.0,2023,Electricity_Access,Australia
100.0,100.0,100.0,2024,Electricity_Access,Australia
100.0,100.0,100.0,2025,Electricity_Access,Australia
100.0,100.0,100.0,2026,Electricity_Access,Australia
100.0,100.0,100.0,2027,Electricity_Access,Australia
100.0,100.0,100.0,2028,Electricity_Access,Australia
100.0,100.0,100.0,2029,Electricity_Access,Australia
100.0,100.0,100.0,2030,Electricity_Access,Australia
100.0,100.0,100.0,2031,Electricity_Access,Australia
100.0,100.0,100.0,2032,Electricity_Access,Australia
100.0,100.0,100.0,2033,Electricity_Access,Australia
100.0,100.0,100.0,2034,Electricity_Access,Australia
100.0,100.0,100.0,2035,Electricity_Access,Australia
100.0,100.0,100.0,2036,Electricity_Access,Australia
100.0,100.0,100.0,2037,Electricity_Access,Australia
100.0,100.0,100.0,2038,Electricity_Access,Australia
100.0,100.0,100.0,2039,Electricity_Access,Australia
100.0,100.0,100.0,2040,Electricity_Access,Australia
100.0,100.0,100.0,2041,Electricity_Access,Australia
100.0,100.0,100.0,2042,Electricity_Access,Australia
100.0,100.0,100.0,2043,Electricity_Access,Australia
100.0,100.0,100.0,2044,Electricity_Access,Australia
100.0,100.0,100.0,2045,Electricity_Access,Australia
100.0,100.0,100.0,2046,Electricity_Access,Australia
100.0,100.0,100.0,2047,Electricity_Access,Australia
100.0,100.0,100.0,2048,Electricity_Access,Australia
100.0,100.0,100.0,2049,Electricity_Access,Australia
100.0,100.0,100.0,2050,Electricity_Access,Australia
100.0,100.0,100.0,2051,Electricity_Access,Australia
100.0,100.0,100.0,2052,Electricity_Access,Australia
100.0,100.0,100.0,2053,Electricity_Access,Australia
100.0,100.0,100.0,2054,Electricity_Access,Australia
100.0,100.0,100.0,2055,Electricity_Access,Australia
100.0,100.0,100.0,2056,Electricity_Access,Australia
100.0,100.0,100.0,2057,Electricity_Access,Australia
100.0,100.0,100.0,2058,Electricity_Access,Australia
100.0,100.0,100.0,2059,Electricity_Access,Australia
100.0,100.0,100.0,2060,Electricity_Access,Australia
100.0,100.0,100.0,2020,Electricity_Access,Austria
100.0,100.0,100.0,2021,Electricity_Access,Austria
100.0,100.0,100.0,2022,Electricity_Access,Austria
100.0,100.0,100.0,2023,Electricity_Access,Austria
100.0,100.0,100.0,2024,Electricity_Access,Austria
100.0,100.0,100.0,2025,Electricity_Access,Austria
100.0,100.0,100.0,2026,Electricity_Access,Austria
100.0,100.0,100.0,2027,Electricity_Access,Austria
100.0,100.0,100.0,2028,Electricity_Access,Austria
100.0,100.0,100.0,2029,Electricity_Access,Austria
100.0,100.0,100.0,2030,Electricity_Access,Austria
100.0,100.0,100.0,2031,Electricity_Access,Austria
100.0,100.0,100.0,2032,Electricity_Access,Austria
100.0,100.0,100.0,2033,Electricity_Access,Austria
100.0,100.0,100.0,2034,Electricity_Access,Austria
100.0,100.0,100.0,2035,Electricity_Access,Austria
100.0,100.0,100.0,2036,Electricity_Access,Austria
100.0,100.0,100.0,2037,Electricity_Access,Austria
100.0,100.0,100.0,2038,Electricity_Access,Austria
100.0,100.0,100.0,2039,Electricity_Access,Austria
100.0,100.0,100.0,2040,Electricity_Access,Austria
100.0,100.0,100.0,2041,Electricity_Access,Austria
100.0,100.0,100.0,2042,Electricity_Access,Austria
100.0,100.0,100.0,2043,Electricity_Access,Austria
100.0,100.0,100.0,2044,Electricity_Access,Austria
100.0,100.0,100.0,2045,Electricity_Access,Austria
100.0,100.0,100.0,2046,Electricity_Access,Austria
100.0,100.0,100.0,2047,Electricity_Access,Austria
100.0,100.0,100.0,2048,Electricity_Access,Austria
100.0,100.0,100.0,2049,Electricity_Access,Austria
100.0,100.0,100.0,2050,Electricity_Access,Austria
100.0,100.0,100.0,2051,Electricity_Access,Austria
100.0,100.0,100.0,2052,Electricity_Access,Austria
100.0,100.0,100.0,2053,Electricity_Access,Austria
100.0,100.0,100.0,2054,Electricity_Access,Austria
100.0,100.0,100.0,2055,Electricity_Access,Austria
100.0,100.0,100.0,2056,Electricity_Access,Austria
100.0,100.0,100.0,2057,Electricity_Access,Austria
100.0,100.0,100.0,2058,Electricity_Access,Austria
100.0,100.0,100.0,2059,Electricity_Access,Austria
100.0,100.0,100.0,2060,Electricity_Access,Austria
100.0,100.0,100.0,2020,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2021,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2022,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2023,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2024,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2025,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2026,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2027,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2028,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2029,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2030,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2031,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2032,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2033,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2034,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2035,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2036,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2037,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2038,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2039,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2040,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2041,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2042,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2043,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2044,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2045,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2046,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2047,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2048,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2049,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2050,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2051,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2052,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2053,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2054,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2055,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2056,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2057,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2058,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2059,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2060,Electricity_Access,Azerbaijan
100.0,100.0,100.0,2020,Electricity_Access,Bahamas
100.0,100.0,100.0,2021,Electricity_Access,Bahamas
100.0,100.0,100.0,2022,Electricity_Access,Bahamas
100.0,100.0,100.0,2023,Electricity_Access,Bahamas
100.0,100.0,100.0,2024,Electricity_Access,Bahamas
100.0,100.0,100.0,2025,Electricity_Access,Bahamas
100.0,100.0,100.0,2026,Electricity_Access,Bahamas
100.0,100.0,100.0,2027,Electricity_Access,Bahamas
100.0,100.0,100.0,2028,Electricity_Access,Bahamas
100.0,100.0,100.0,2029,Electricity_Access,Bahamas
100.0,100.0,100.0,2030,Electricity_Access,Bahamas
100.0,100.0,100.0,2031,Electricity_Access,Bahamas
100.0,100.0,100.0,2032,Electricity_Access,Bahamas
100.0,100.0,100.0,2033,Electricity_Access,Bahamas
100.0,100.0,100.0,2034,Electricity_Access,Bahamas
100.0,100.0,100.0,2035,Electricity_Access,Bahamas
100.0,100.0,100.0,2036,Electricity_Access,Bahamas
100.0,100.0,100.0,2037,Electricity_Access,Bahamas
100.0,100.0,100.0,2038,Electricity_Access,Bahamas
100.0,100.0,100.0,2039,Electricity_Access,Bahamas
100.0,100.0,100.0,2040,Electricity_Access,Bahamas
100.0,100.0,100.0,2041,Electricity_Access,Bahamas
100.0,100.0,100.0,2042,Electricity_Access,Bahamas
100.0,100.0,100.0,2043,Electricity_Access,Bahamas
100.0,100.0,100.0,2044,Electricity_Access,Bahamas
100.0,100.0,100.0,2045,Electricity_Access,Bahamas
100.0,100.0,100.0,2046,Electricity_Access,Bahamas
100.0,100.0,100.0,2047,Electricity_Access,Bahamas
100.0,100.0,100.0,2048,Electricity_Access,Bahamas
100.0,100.0,100.0,2049,Electricity_Access,Bahamas
100.0,100.0,100.0,2050,Electricity_Access,Bahamas
100.0,100.0,100.0,2051,Electricity_Access,Bahamas
100.0,100.0,100.0,2052,Electricity_Access,Bahamas
100.0,100.0,100.0,2053,Electricity_Access,Bahamas
100.0,100.0,100.0,2054,Electricity_Access,Bahamas
100.0,100.0,100.0,2055,Electricity_Access,Bahamas
100.0,100.0,100.0,2056,Electricity_Access,Bahamas
100.0,100.0,100.0,2057,Electricity_Access,Bahamas
100.0,100.0,100.0,2058,Electricity_Access,Bahamas
100.0,100.0,100.0,2059,Electricity_Access,Bahamas
100.0,100.0,100.0,2060,Electricity_Access,Bahamas
100.0,100.0,100.0,2020,Electricity_Access,Bahrain
100.0,100.0,100.0,2021,Electricity_Access,Bahrain
100.0,100.0,100.0,2022,Electricity_Access,Bahrain
100.0,100.0,100.0,2023,Electricity_Access,Bahrain
100.0,100.0,100.0,2024,Electricity_Access,Bahrain
100.0,100.0,100.0,2025,Electricity_Access,Bahrain
100.0,100.0,100.0,2026,Electricity_Access,Bahrain
100.0,100.0,100.0,2027,Electricity_Access,Bahrain
100.0,100.0,100.0,2028,Electricity_Access,Bahrain
100.0,100.0,100.0,2029,Electricity_Access,Bahrain
100.0,100.0,100.0,2030,Electricity_Access,Bahrain
100.0,100.0,100.0,2031,Electricity_Access,Bahrain
100.0,100.0,100.0,2032,Electricity_Access,Bahrain
100.0,100.0,100.0,2033,Electricity_Access,Bahrain
100.0,100.0,100.0,2034,Electricity_Access,Bahrain
100.0,100.0,100.0,2035,Electricity_Access,Bahrain
100.0,100.0,100.0,2036,Electricity_Access,Bahrain
100.0,100.0,100.0,2037,Electricity_Access,Bahrain
100.0,100.0,100.0,2038,Electricity_Access,Bahrain
100.0,100.0,100.0,2039,Electricity_Access,Bahrain
100.0,100.0,100.0,2040,Electricity_Access,Bahrain
100.0,100.0,100.0,2041,Electricity_Access,Bahrain
100.0,100.0,100.0,2042,Electricity_Access,Bahrain
100.0,100.0,100.0,2043,Electricity_Access,Bahrain
100.0,100.0,100.0,2044,Electricity_Access,Bahrain
100.0,100.0,100.0,2045,Electricity_Access,Bahrain
100.0,100.0,100.0,2046,Electricity_Access,Bahrain
100.0,100.0,100.0,2047,Electricity_Access,Bahrain
100.0,100.0,100.0,2048,Electricity_Access,Bahrain
100.0,100.0,100.0,2049,Electricity_Access,Bahrain
100.0,100.0,100.0,2050,Electricity_Access,Bahrain
100.0,100.0,100.0,2051,Electricity_Access,Bahrain
100.0,100.0,100.0,2052,Electricity_Access,Bahrain
100.0,100.0,100.0,2053,Electricity_Access,Bahrain
100.0,100.0,100.0,2054,Electricity_Access,Bahrain
100.0,100.0,100.0,2055,Electricity_Access,Bahrain
100.0,100.0,100.0,2056,Electricity_Access,Bahrain
100.0,100.0,100.0,2057,Electricity_Access,Bahrain
100.0,100.0,100.0,2058,Electricity_Access,Bahrain
100.0,100.0,100.0,2059,Electricity_Access,Bahrain
100.0,100.0,100.0,2060,Electricity_Access,Bahrain
96.2,96.2,96.2,2020,Electricity_Access,Bangladesh
98.04,98.04,98.04,2021,Electricity_Access,Bangladesh
99.72,99.72,99.72,2022,Electricity_Access,Bangladesh
100.0,100.0,100.0,2023,Electricity_Access,Bangladesh
100.0,100.0,100.0,2024,Electricity_Access,Bangladesh
100.0,100.0,100.0,2025,Electricity_Access,Bangladesh
100.0,100.0,100.0,2026,Electricity_Access,Bangladesh
100.0,100.0,100.0,2027,Electricity_Access,Bangladesh
100.0,100.0,100.0,2028,Electricity_Access,Bangladesh
100.0,100.0,100.0,2029,Electricity_Access,Bangladesh
100.0,100.0,100.0,2030,Electricity_Access,Bangladesh
100.0,100.0,100.0,2031,Electricity_Access,Bangladesh
100.0,100.0,100.0,2032,Electricity_Access,Bangladesh
100.0,100.0,100.0,2033,Electricity_Access,Bangladesh
100.0,100.0,100.0,2034,Electricity_Access,Bangladesh
100.0,100.0,100.0,2035,Electricity_Access,Bangladesh
100.0,100.0,100.0,2036,Electricity_Access,Bangladesh
100.0,100.0,100.0,2037,Electricity_Access,Bangladesh
100.0,100.0,100.0,2038,Electricity_Access,Bangladesh
100.0,100.0,100.0,2039,Electricity_Access,Bangladesh
100.0,100.0,100.0,2040,Electricity_Access,Bangladesh
100.0,100.0,100.0,2041,Electricity_Access,Bangladesh
100.0,100.0,100.0,2042,Electricity_Access,Bangladesh
100.0,100.0,100.0,2043,Electricity_Access,Bangladesh
100.0,100.0,100.0,2044,Electricity_Access,Bangladesh
100.0,100.0,100.0,2045,Electricity_Access,Bangladesh
100.0,100.0,100.0,2046,Electricity_Access,Bangladesh
100.0,100.0,100.0,2047,Electricity_Access,Bangladesh
100.0,100.0,100.0,2048,Electricity_Access,Bangladesh
100.0,100.0,100.0,2049,Electricity_Access,Bangladesh
100.0,100.0,100.0,2050,Electricity_Access,Bangladesh
100.0,100.0,100.0,2051,Electricity_Access,Bangladesh
100.0,100.0,100.0,2052,Electricity_Access,Bangladesh
100.0,100.0,100.0,2053,Electricity_Access,Bangladesh
100.0,100.0,100.0,2054,Electricity_Access,Bangladesh
100.0,100.0,100.0,2055,Electricity_Access,Bangladesh
100.0,100.0,100.0,2056,Electricity_Access,Bangladesh
100.0,100.0,100.0,2057,Electricity_Access,Bangladesh
100.0,100.0,100.0,2058,Electricity_Access,Bangladesh
